timestamp,rpm,thrust,severity,health,trend,fault_type,rul
2026-02-27 15:22:42,6000,0.7291,0.1461,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:42,6200,0.7798,0.1401,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:43,6400,0.8266,0.1321,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:43,6600,0.8762,0.0929,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:44,6800,0.9357,0.1195,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:44,7000,0.9766,0.1130,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:45,7200,1.0455,0.0128,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:46,7400,1.1017,0.0520,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:46,7600,1.1686,0.0509,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:47,7800,1.2279,0.0610,100.00,STABLE,Normal,1013.66
2026-02-27 15:22:47,8000,1.2785,-0.0050,99.95,STABLE,Normal,999.93
2026-02-27 15:22:48,7800,1.2225,0.0455,100.00,STABLE,Normal,999.93
2026-02-27 15:22:48,7600,1.1433,0.0500,100.00,STABLE,Normal,999.93
2026-02-27 15:22:49,7400,1.1307,0.0875,100.00,STABLE,Normal,999.93
2026-02-27 15:22:50,7200,1.0551,0.1126,100.00,STABLE,Normal,999.93
2026-02-27 15:22:50,7000,0.9874,0.1156,100.00,STABLE,Normal,999.93
2026-02-27 15:22:51,6800,0.9299,0.0859,100.00,STABLE,Normal,999.93
2026-02-27 15:22:51,6600,0.8807,0.1175,100.00,STABLE,Normal,999.93
2026-02-27 15:22:52,6400,0.8319,0.0837,100.00,STABLE,Normal,999.93
2026-02-27 15:22:52,6200,0.7580,0.1272,100.00,STABLE,Normal,999.93
2026-02-27 15:22:53,6000,0.7161,0.1153,100.00,STABLE,Normal,999.93
2026-02-27 15:22:53,5800,0.6929,0.1372,100.00,STABLE,Normal,999.93
2026-02-27 15:22:54,5600,0.6412,0.1561,100.00,STABLE,Normal,999.93
2026-02-27 15:22:55,5400,0.5821,0.1066,100.00,STABLE,Normal,999.93
2026-02-27 15:22:55,5200,0.5354,0.1396,100.00,STABLE,Normal,999.93
2026-02-27 15:22:56,5000,0.5196,0.1350,100.00,STABLE,Normal,999.93
2026-02-27 15:22:56,4800,0.4577,0.1405,100.00,STABLE,Normal,999.93
2026-02-27 15:22:57,4600,0.4456,0.1368,100.00,STABLE,Normal,999.93
2026-02-27 15:22:57,4400,0.3730,0.1226,100.00,STABLE,Normal,999.93
2026-02-27 15:22:58,4200,0.3531,0.1418,100.00,STABLE,Normal,999.93
2026-02-27 20:53:11,1200,0.0214,0.0878,100.00,STABLE,Normal,100.00
2026-02-27 21:45:14,1200,0.0264,0.0942,100.00,STABLE,Normal,100.00
2026-02-27 21:45:14,1400,0.0491,0.1043,100.00,STABLE,Normal,100.00
2026-02-27 21:45:15,1600,0.0371,0.1411,100.00,STABLE,Normal,100.00
2026-02-27 21:45:16,1800,0.0762,0.1667,100.00,STABLE,Normal,100.00
2026-02-27 21:45:16,2000,0.0748,0.1556,100.00,STABLE,Normal,100.00
2026-02-27 21:45:17,2200,0.1099,0.1327,100.00,STABLE,Normal,100.00
2026-02-27 21:45:17,2400,0.1387,0.1733,100.00,STABLE,Normal,100.00
2026-02-27 21:45:18,2600,0.1422,0.1767,100.00,STABLE,Normal,100.00
2026-02-27 21:45:19,2800,0.1579,0.1758,100.00,STABLE,Normal,100.00
2026-02-27 21:45:19,3000,0.1783,0.1787,100.00,STABLE,Normal,100.00
2026-02-27 21:45:20,3200,0.2034,0.1719,100.00,STABLE,Normal,100.00
2026-02-27 21:45:20,3400,0.2310,0.1795,100.00,STABLE,Normal,100.00
2026-02-27 21:45:21,3600,0.2495,0.1539,100.00,STABLE,Normal,100.00
2026-02-27 21:45:22,3800,0.2877,0.1611,100.00,STABLE,Normal,100.00
2026-02-27 21:45:22,4000,0.3214,0.1462,100.00,STABLE,Normal,100.00
2026-02-27 21:45:23,4200,0.3587,0.0667,100.00,STABLE,Normal,100.00
2026-02-27 21:45:24,4400,0.3738,0.1271,100.00,STABLE,Normal,100.00
2026-02-27 21:45:24,4600,0.4374,0.1252,100.00,STABLE,Normal,100.00
2026-02-27 21:45:25,4800,0.4608,0.1531,100.00,STABLE,Normal,100.00
2026-02-27 21:45:25,5000,0.4998,0.1164,100.00,STABLE,Normal,100.00
2026-02-27 21:45:26,5200,0.5234,0.1354,100.00,STABLE,Normal,100.00
2026-02-27 21:45:27,5400,0.5735,0.1495,100.00,STABLE,Normal,100.00
2026-02-27 21:45:27,5600,0.6203,0.1146,100.00,STABLE,Normal,100.00
2026-02-27 21:45:28,5800,0.6823,0.1334,100.00,STABLE,Normal,100.00
2026-02-27 21:45:28,6000,0.7427,0.1198,100.00,STABLE,Normal,100.00
2026-02-27 21:45:29,6200,0.7650,0.1319,100.00,STABLE,Normal,100.00
2026-02-27 21:45:30,6400,0.8576,0.1181,100.00,STABLE,Normal,100.00
2026-02-27 21:45:30,6600,0.8801,0.0854,100.00,STABLE,Normal,100.00
2026-02-27 22:27:44,1200,0.0518,0.1451,100.00,STABLE,Normal,100.00
2026-02-27 22:27:44,1400,0.0597,0.0962,100.00,STABLE,Normal,100.00
2026-02-27 22:27:45,1600,0.0388,0.1280,100.00,STABLE,Normal,100.00
2026-02-27 22:27:46,1800,0.0796,0.1378,100.00,STABLE,Normal,100.00
2026-02-27 22:27:46,2000,0.0886,0.1408,100.00,STABLE,Normal,100.00
2026-02-27 22:27:47,2200,0.1037,0.1739,100.00,STABLE,Normal,100.00
2026-02-27 22:27:47,2400,0.1218,0.1740,100.00,STABLE,Normal,100.00
2026-02-27 22:27:48,2600,0.1455,0.1799,100.00,STABLE,Normal,100.00
2026-02-27 22:27:49,2800,0.1705,0.0998,100.00,STABLE,Normal,100.00
2026-02-27 22:27:49,3000,0.1883,0.1198,100.00,STABLE,Normal,100.00
2026-02-27 22:27:50,3200,0.1988,0.1700,100.00,STABLE,Normal,100.00
2026-02-27 22:27:51,3400,0.2214,0.1692,100.00,STABLE,Normal,100.00
2026-02-27 22:27:51,3600,0.2357,0.1771,100.00,STABLE,Normal,100.00
2026-02-27 22:27:52,3800,0.2724,0.0925,100.00,STABLE,Normal,100.00
2026-02-27 22:27:53,4000,0.3140,0.1218,100.00,STABLE,Normal,100.00
2026-02-27 22:27:53,4200,0.3536,0.1371,100.00,STABLE,Normal,100.00
2026-02-27 22:27:54,4400,0.4076,0.1484,100.00,STABLE,Normal,100.00
2026-02-27 22:27:54,4600,0.4433,0.1432,100.00,STABLE,Normal,100.00
2026-02-27 22:27:55,4800,0.4464,0.1600,100.00,STABLE,Normal,100.00
2026-02-27 22:27:56,5000,0.4972,0.1539,100.00,STABLE,Normal,100.00
2026-02-27 22:27:56,5200,0.5323,0.1540,100.00,STABLE,Normal,100.00
2026-02-27 22:27:57,5400,0.5711,0.1428,100.00,STABLE,Normal,100.00
2026-02-27 22:27:58,5600,0.6384,0.1396,100.00,STABLE,Normal,100.00
2026-02-27 22:27:58,5800,0.6737,0.1388,100.00,STABLE,Normal,100.00
2026-02-27 22:27:59,6000,0.7224,0.0957,100.00,STABLE,Normal,100.00
2026-02-27 22:27:59,6200,0.7599,0.0648,100.00,STABLE,Normal,100.00
2026-02-27 22:28:00,6400,0.8323,0.1320,100.00,STABLE,Normal,100.00
2026-02-27 22:28:01,6600,0.8753,0.0560,100.00,STABLE,Normal,100.00
2026-02-27 22:28:01,6800,0.9319,0.1089,100.00,STABLE,Normal,100.00
2026-02-27 22:28:02,7000,0.9791,0.1115,100.00,STABLE,Normal,100.00
2026-02-27 22:28:03,7200,1.0403,0.1049,100.00,STABLE,Normal,100.00
2026-02-27 22:28:03,7400,1.1016,0.0931,100.00,STABLE,Normal,100.00
2026-02-27 22:28:04,7600,1.1504,0.0200,100.00,STABLE,Normal,100.00
2026-02-27 22:28:04,7800,1.2170,0.0506,100.00,STABLE,Normal,100.00
2026-02-27 22:28:05,8000,1.2713,-0.0035,99.97,STABLE,Normal,1007.38
2026-02-27 22:28:06,7800,1.2149,0.0291,100.00,STABLE,Bearing Fault,1007.38
2026-02-27 22:28:06,7600,1.1508,0.0572,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:07,7400,1.1103,0.0615,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:08,7200,1.0507,0.0934,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:08,7000,1.0019,0.1140,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:09,6800,0.9191,0.0827,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:09,6600,0.8719,0.1155,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:10,6400,0.8551,0.0943,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:11,6200,0.7625,0.1214,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:11,6000,0.7274,0.1480,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:12,5800,0.6835,0.1519,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:13,5600,0.6418,0.1465,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:13,5400,0.5769,0.1534,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:14,5200,0.5262,0.0857,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:14,5000,0.5070,0.1383,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:15,4800,0.4611,0.1676,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:16,4600,0.4458,0.1674,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:16,4400,0.3967,0.1635,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:17,4200,0.3598,0.1033,100.00,STABLE,Bearing Fault,1007.38
2026-02-27 22:28:18,4000,0.3130,0.1472,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:18,3800,0.2687,0.1082,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:19,3600,0.2678,0.1286,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:20,3400,0.2314,0.1616,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:20,3200,0.1973,0.1626,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:21,3000,0.1742,0.1710,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:21,2800,0.1701,0.1388,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:22,2600,0.1405,0.1692,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:23,2400,0.1435,0.1737,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:23,2200,0.0958,0.1763,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:24,2000,0.0782,0.0968,100.00,STABLE,Bearing Fault,1007.38
2026-02-27 22:28:25,1800,0.0748,0.1237,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:25,1600,0.0449,0.1433,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:26,1400,0.0305,0.0440,100.00,STABLE,Normal,1007.38
2026-02-27 22:28:27,1200,0.0159,0.1120,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:53,1000,0.0486,0.0824,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:53,1200,0.0378,0.1183,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:54,1400,0.0291,0.0044,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:55,1600,0.0579,0.1210,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:55,1800,0.0816,0.1442,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:56,2000,0.0917,0.1011,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:57,2200,0.1053,0.1584,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:57,2400,0.1410,0.1760,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:58,2600,0.1466,0.1566,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:58,2800,0.1547,0.1713,100.00,STABLE,Normal,1007.38
2026-02-27 22:35:59,3000,0.1812,0.1665,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:00,3200,0.1947,0.1552,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:00,3400,0.2255,0.1777,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:01,3600,0.2311,0.1572,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:02,3800,0.2799,0.1744,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:02,4000,0.2989,0.0827,100.00,STABLE,Bearing Fault,1007.38
2026-02-27 22:36:03,4200,0.3549,0.1582,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:04,4400,0.4075,0.1050,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:04,4600,0.4438,0.1470,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:05,4800,0.4438,0.1604,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:06,5000,0.4929,0.1257,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:06,5200,0.5325,0.1393,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:07,5400,0.5739,0.1495,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:08,5600,0.6220,0.1212,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:08,5800,0.6913,0.1324,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:09,6000,0.7396,0.1059,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:09,6200,0.7732,0.1207,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:10,6400,0.8272,0.1275,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:11,6600,0.8811,0.1215,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:11,6800,0.9439,0.1232,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:12,7000,0.9890,0.1006,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:13,7200,1.0416,0.0609,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:13,7400,1.0911,0.0755,100.00,STABLE,Normal,1007.38
2026-02-27 22:36:14,7600,1.1541,0.0904,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:35,7800,1.2281,0.0467,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:36,8000,1.2818,0.0261,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:37,7800,1.2208,0.0762,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:37,7600,1.1565,0.0863,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:38,7400,1.1044,0.0844,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:39,7200,1.0527,0.1155,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:40,7000,1.0008,0.1158,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:40,6800,0.9307,0.1225,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:41,6600,0.8835,0.1223,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:42,6400,0.8748,0.1285,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:43,6200,0.7764,0.1456,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:43,6000,0.7309,0.1393,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:44,5800,0.6740,0.1552,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:45,5600,0.6365,0.1481,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:46,5400,0.5960,0.1365,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:46,5200,0.5343,0.1500,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:47,5000,0.4956,0.1472,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:48,4800,0.4568,0.1605,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:49,4600,0.4356,0.1655,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:49,4400,0.4029,0.1636,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:50,4200,0.3527,0.1264,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:51,4000,0.3097,0.1009,100.00,STABLE,Bearing Fault,1007.38
2026-02-27 22:41:52,3800,0.2869,0.1614,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:52,3600,0.2500,0.1293,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:53,3400,0.2164,0.1522,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:54,3200,0.1994,0.1696,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:55,3000,0.1821,0.1735,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:55,2800,0.1644,0.0943,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:56,2600,0.1196,0.0601,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:57,2400,0.1530,0.1564,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:58,2200,0.1062,0.1281,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:58,2000,0.0824,0.1186,100.00,STABLE,Normal,1007.38
2026-02-27 22:41:59,1800,0.0650,0.1410,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:00,1600,0.0182,0.0275,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:01,1400,0.0513,0.1237,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:02,1200,0.0401,0.0910,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:03,1000,0.0264,0.1039,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:03,1200,0.0224,0.1429,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:04,1400,0.0403,0.1396,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:41,1600,0.0360,0.1237,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:41,1800,0.0657,0.1464,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:42,2000,0.0703,0.1508,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:43,2200,0.1021,0.1726,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:44,2400,0.1106,0.1379,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:45,2600,0.1481,0.1478,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:45,2800,0.1644,0.1705,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:46,3000,0.1813,0.1291,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:47,3200,0.2032,0.1780,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:48,3400,0.2327,0.1689,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:48,3600,0.2540,0.1588,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:49,3800,0.2821,0.1517,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:50,4000,0.3083,0.1476,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:51,4200,0.3496,0.1324,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:51,4400,0.3842,0.1359,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:52,4600,0.4444,0.1204,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:53,4800,0.4478,0.1332,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:54,5000,0.4955,0.1469,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:55,5200,0.5098,0.1044,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:55,5400,0.5906,0.1025,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:56,5600,0.6431,0.1431,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:57,5800,0.6859,0.1517,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:57,6000,0.7386,0.1265,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:58,6200,0.7707,0.1380,100.00,STABLE,Normal,1007.38
2026-02-27 22:42:59,6400,0.8261,0.1431,100.00,STABLE,Normal,1007.38
2026-02-27 22:43:00,6600,0.8738,0.1076,100.00,STABLE,Normal,1007.38
2026-02-27 22:43:00,6800,0.9411,0.1147,100.00,STABLE,Normal,1007.38
2026-02-27 22:43:01,7000,1.0010,0.1078,100.00,STABLE,Normal,1007.38
2026-02-27 22:43:02,7200,1.0592,0.1128,100.00,STABLE,Normal,1007.38
2026-02-27 22:43:03,7400,1.0756,0.0606,100.00,STABLE,Normal,1007.38
2026-02-27 22:43:03,7600,1.1460,0.0594,100.00,STABLE,Normal,1007.38
2026-02-27 22:43:04,7800,1.2179,0.0737,100.00,STABLE,Normal,1007.38
2026-02-27 22:43:05,8000,1.2795,-0.0314,99.69,STABLE,Normal,158.86
2026-02-27 22:43:06,7800,1.2246,0.0081,99.74,STABLE,Normal,189.08
2026-02-27 22:43:06,7600,1.1610,0.0397,99.79,STABLE,Normal,233.42
2026-02-27 22:43:07,7400,1.0984,0.0693,99.84,STABLE,Normal,304.85
2026-02-27 22:47:53,7200,1.0430,0.0549,99.89,STABLE,Normal,439.08
2026-02-27 22:47:54,7000,0.9910,0.1000,99.94,STABLE,Normal,783.87
2026-02-27 22:47:54,6800,0.9624,0.1062,99.99,STABLE,Normal,3637.08
2026-02-27 22:47:55,6600,0.8840,0.1256,100.00,STABLE,Normal,3637.08
2026-02-27 22:47:56,6400,0.8307,0.1110,100.00,STABLE,Normal,3637.08
2026-02-27 22:47:57,6200,0.7706,0.1101,100.00,STABLE,Normal,3637.08
2026-02-27 22:47:57,6000,0.7341,0.1297,100.00,STABLE,Normal,3637.08
2026-02-27 22:47:58,5800,0.6816,0.0975,100.00,STABLE,Normal,3637.08
2026-02-27 22:47:59,5600,0.6230,0.1387,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:00,5400,0.5799,0.1509,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:01,5200,0.5279,0.1150,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:01,5000,0.4941,0.1222,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:02,4800,0.4535,0.1443,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:03,4600,0.4414,0.1449,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:04,4400,0.3844,0.1474,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:05,4200,0.3553,0.1055,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:05,4000,0.3228,0.1612,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:06,3800,0.2828,0.1694,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:07,3600,0.2380,0.1661,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:07,3400,0.2325,0.1648,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:08,3200,0.2041,0.1497,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:09,3000,0.1818,0.1734,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:10,2800,0.1696,0.0473,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:11,2600,0.1538,0.1531,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:11,2400,0.1542,0.1632,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:12,2200,0.0937,0.1615,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:13,2000,0.0790,0.1690,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:14,1800,0.0759,0.1266,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:15,1600,0.0603,0.1402,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:16,1400,0.0489,0.1590,100.00,STABLE,Normal,3637.08
2026-02-27 22:48:16,1200,0.0330,0.1445,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:43,1000,0.0250,0.0076,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:43,1200,0.0171,0.0909,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:44,1400,0.0575,0.0974,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:45,1600,0.0579,0.1498,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:45,1800,0.0746,0.1392,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:46,2000,0.0790,0.0751,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:47,2200,0.1043,0.0624,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:48,2400,0.1250,0.1364,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:48,2600,0.1256,0.1613,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:49,2800,0.1639,0.1758,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:50,3000,0.1743,0.1757,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:50,3200,0.1975,0.1611,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:51,3400,0.2295,0.1699,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:52,3600,0.2506,0.1594,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:53,3800,0.2764,0.1362,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:53,4000,0.3014,0.1578,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:54,4200,0.3562,0.1350,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:55,4400,0.4109,0.1466,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:56,4600,0.4461,0.1396,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:56,4800,0.4538,0.1607,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:57,5000,0.5174,0.1502,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:58,5200,0.5282,0.1316,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:59,5400,0.5748,0.0646,100.00,STABLE,Normal,3637.08
2026-02-27 22:52:59,5600,0.6276,0.1366,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:00,5800,0.6928,0.1330,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:01,6000,0.7303,0.1335,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:02,6200,0.7666,0.0765,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:03,6400,0.8325,0.1135,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:03,6600,0.8710,0.0794,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:04,6800,0.9355,0.0802,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:05,7000,0.9823,0.0933,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:06,7200,1.0340,0.0738,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:07,7400,1.1064,0.0856,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:07,7600,1.1645,0.0891,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:08,7800,1.2271,0.0302,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:09,8000,1.2771,0.0449,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:10,7800,1.2253,0.0208,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:10,7600,1.1308,0.0754,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:11,7400,1.0977,0.0543,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:12,7200,1.0441,0.0807,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:12,7000,0.9864,0.1143,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:13,6800,0.9609,0.1151,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:14,6600,0.8845,0.0996,100.00,STABLE,Normal,3637.08
2026-02-27 22:53:15,6400,0.8290,0.0796,100.00,STABLE,Normal,3637.08
2026-02-28 11:40:06,1200,0.0311,0.1231,100.00,STABLE,Normal,100.00
2026-02-28 11:40:07,1400,0.0317,0.0866,100.00,STABLE,Bearing Fault,100.00
2026-02-28 11:40:07,1600,0.0340,0.1547,100.00,STABLE,Normal,100.00
2026-02-28 11:40:08,1800,0.0801,0.1374,100.00,STABLE,Normal,100.00
2026-02-28 11:40:09,2000,0.0944,0.1318,100.00,STABLE,Normal,100.00
2026-02-28 11:40:09,2200,0.1026,0.1680,100.00,STABLE,Normal,100.00
2026-02-28 11:40:10,2400,0.1135,0.1098,100.00,STABLE,Normal,100.00
